image_url,prompt
https://vignette.wikia.nocookie.net/marvel_dc/images/2/23/Deathstroke_0001.jpg/revision/latest/scale-to-width-down/350?cb=20091020035500,proteas
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4a/Phantom_Stranger_05.jpg/revision/latest/scale-to-width-down/350?cb=20091019095502,okonite
https://vignette.wikia.nocookie.net/marvel_dc/images/0/0f/Beatriz_da_Costa_007.jpg/revision/latest/scale-to-width-down/339?cb=20170421171252,pattern
https://vignette.wikia.nocookie.net/marvel_dc/images/3/34/Captain_Marvel_0001.jpg/revision/latest/scale-to-width-down/325?cb=20150416155714,comates
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cc/Star_Sapphire_008.jpg/revision/latest/scale-to-width-down/333?cb=20110303024250,wincers
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4d/Doom_Patrol_Vol_5_21_Textless_Cover.jpg/revision/latest/scale-to-width-down/333?cb=20151223185809,feelies
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4e/Etrigan_0001.jpg/revision/latest/scale-to-width-down/332?cb=20111001101849,halberd
https://vignette.wikia.nocookie.net/marvel_dc/images/d/df/Jade_005.jpg/revision/latest/scale-to-width-down/325?cb=20100513012610,bemuddy
https://vignette.wikia.nocookie.net/marvel_dc/images/7/7c/Swamp_Thing_1.jpg/revision/latest/scale-to-width-down/343?cb=20161027162044,gluepot
https://vignette.wikia.nocookie.net/marvel_dc/images/4/48/Question_RM_01.jpg/revision/latest/scale-to-width-down/329?cb=20160303213657,stallon
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4e/Two-Face_0002.jpg/revision/latest/scale-to-width-down/331?cb=20110522193536,rolling
https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Stargirl_0005.jpg/revision/latest/scale-to-width-down/327?cb=20150324132938,escuela
https://vignette.wikia.nocookie.net/marvel_dc/images/5/5b/Hawkgirl_Kendra_Saunders_0001.jpg/revision/latest/scale-to-width-down/320?cb=20141221104951,lithite
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cd/Mister_Terrific_Michael_Holt_0001.jpg/revision/latest/scale-to-width-down/317?cb=20161019190100,inhaled
https://vignette.wikia.nocookie.net/marvel_dc/images/7/74/Kilowog_011.jpg/revision/latest/scale-to-width-down/333?cb=20091101192824,hexaxon
https://vignette.wikia.nocookie.net/marvel_dc/images/7/72/Kara_Zor-El_003.jpg/revision/latest/scale-to-width-down/329?cb=20070708185332,meatman
https://vignette.wikia.nocookie.net/marvel_dc/images/0/06/Jonah_Hex_0008.jpg/revision/latest/scale-to-width-down/329?cb=20120315191525,homerid
https://vignette.wikia.nocookie.net/marvel_dc/images/f/f9/Hourman_Rex_Tyler_0001.jpg/revision/latest?cb=20051113063455,backsaw
https://vignette.wikia.nocookie.net/marvel_dc/images/a/a5/Poison_Ivy_0003.jpg/revision/latest/scale-to-width-down/329?cb=20140725172042,waybird
https://vignette.wikia.nocookie.net/marvel_dc/images/b/bc/Doctor_Mid-Nite_Pieter_Cross_0003.jpg/revision/latest/scale-to-width-down/329?cb=20170324185443,cowpoke
https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Vixen_0003.jpg/revision/latest/scale-to-width-down/333?cb=20120611055002,crewing
https://vignette.wikia.nocookie.net/marvel_dc/images/a/ab/Mister_Miracle_Scott_Free_0003.jpg/revision/latest/scale-to-width-down/350?cb=20091029025125,roadite
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4d/Martha_Kent_0001.jpg/revision/latest/scale-to-width-down/350?cb=20100103204236,elfship
https://vignette.wikia.nocookie.net/marvel_dc/images/0/05/Deadman_002.jpg/revision/latest/scale-to-width-down/349?cb=20091002040232,voguish
https://vignette.wikia.nocookie.net/marvel_dc/images/c/c5/Dan_Turpin_0003.jpg/revision/latest/scale-to-width-down/350?cb=20130506221109,betoyan
https://vignette.wikia.nocookie.net/marvel_dc/images/b/bb/Jonathan_Kent_0001.jpg/revision/latest/scale-to-width-down/347?cb=20140615153055,icecaps
https://vignette.wikia.nocookie.net/marvel_dc/images/7/73/Penguin_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140725171557,widdled
https://vignette.wikia.nocookie.net/marvel_dc/images/3/30/Katana_0002.jpg/revision/latest/scale-to-width-down/325?cb=20131114161450,falbelo
https://vignette.wikia.nocookie.net/marvel_dc/images/9/9b/Negative_Man_002.jpg/revision/latest/scale-to-width-down/333?cb=20091106051459,embowed
https://vignette.wikia.nocookie.net/marvel_dc/images/5/58/Atom_Smasher_001.jpg/revision/latest/scale-to-width-down/329?cb=20120127211703,antefix
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4a/Geo-Force_0022.jpg/revision/latest/scale-to-width-down/253?cb=20141031015934,reshunt
https://vignette.wikia.nocookie.net/marvel_dc/images/4/4a/Sandman_Sandy_Hawkins_0001.jpg/revision/latest/scale-to-width-down/329?cb=20130204225944,blipped
https://vignette.wikia.nocookie.net/marvel_dc/images/9/9c/Johnny_Quick_01.jpg/revision/latest/scale-to-width-down/210?cb=20130326203205,eugenic
https://vignette.wikia.nocookie.net/marvel_dc/images/f/ff/Orion_009.jpg/revision/latest/scale-to-width-down/326?cb=20100413202701,mockful
https://vignette.wikia.nocookie.net/marvel_dc/images/b/b8/Sinestro_001.jpg/revision/latest/scale-to-width-down/329?cb=20150704232623,antlion
https://vignette.wikia.nocookie.net/marvel_dc/images/d/d3/Batgirl_Cassandra_Cain_0003.jpg/revision/latest/scale-to-width-down/328?cb=20110523175622,hething
https://vignette.wikia.nocookie.net/marvel_dc/images/1/19/Red_Hood_0001.jpg/revision/latest/scale-to-width-down/326?cb=20140926163925,fattily
https://vignette.wikia.nocookie.net/marvel_dc/images/9/92/Sue_Dibny_003.jpg/revision/latest/scale-to-width-down/350?cb=20100105004019,cagiest
https://vignette.wikia.nocookie.net/marvel_dc/images/c/cd/Azrael_Jean-Paul_Valley_0025.jpg/revision/latest/scale-to-width-down/331?cb=20110519020908,birdmen
https://vignette.wikia.nocookie.net/marvel_dc/images/7/7f/Hippolyta_0001.jpg/revision/latest/scale-to-width-down/350?cb=20091023150612,forthby
https://vignette.wikia.nocookie.net/marvel_dc/images/0/04/Faces_of_Evil_Jericho_01.jpg/revision/latest/scale-to-width-down/329?cb=20150915165605,dakoits
https://vignette.wikia.nocookie.net/marvel_dc/images/1/19/Animal_Man_0025.jpg/revision/latest/scale-to-width-down/329?cb=20120918080419,bawdric
https://vignette.wikia.nocookie.net/marvel_dc/images/9/94/Skyman_Sylvester_Pemberton_001.png/revision/latest/scale-to-width-down/220?cb=20120103195630,fungoes
https://vignette.wikia.nocookie.net/marvel_dc/images/e/e8/Jesse_Quick_0008.jpg/revision/latest/scale-to-width-down/319?cb=20121006002422,fanglet
https://vignette.wikia.nocookie.net/marvel_dc/images/5/59/Deadshot_0007.jpg/revision/latest/scale-to-width-down/350?cb=20091002040611,nothous
