image_url,prompt
https://vignette.wikia.nocookie.net/marveldatabase/images/d/de/Oracle_%28Sybil%29_%28Earth-616%29_from_Mighty_Thor_Vol_2_17_001.jpg/revision/latest/scale-to-width-down/350?cb=20170318174331,rearose
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Hope_Abbott_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_001.jpg/revision/latest/scale-to-width-down/350?cb=20171022170125,beltway
https://vignette.wikia.nocookie.net/marveldatabase/images/3/3a/Civil_War_II_Choosing_Sides_Vol_1_1_Shalvey_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160617065433,gnathic
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Invincible_Iron_Man_Vol_3_2_Kirby_Monster_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150911224651,matroid
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Shalla_Bal_%28Earth-616%29_from_Silver_Surfer_Vol_8_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20160414233723,legator
https://vignette.wikia.nocookie.net/marveldatabase/images/3/35/Samuel_Saxon_%28Earth-616%29_from_Captain_America_Vol_6_9.JPG/revision/latest?cb=20120426010101,elliott
https://vignette.wikia.nocookie.net/marveldatabase/images/d/dc/Jean_DeWolff_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/195?cb=20170402041237,barnard
https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Blanche_Sitznski_%28Earth-616%29_from_Battle_Scars_Vol_1_3_0001.jpg/revision/latest/scale-to-width-down/240?cb=20120429204606,manlike
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Tanya_Sealy_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_001.png/revision/latest/scale-to-width-down/212?cb=20170506084125,bonally
https://vignette.wikia.nocookie.net/marveldatabase/images/0/07/Joy_Mercado_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/342?cb=20070823193525,referee
https://vignette.wikia.nocookie.net/marveldatabase/images/2/2e/Bennet_du_Paris_%28Earth-616%29_from_Uncanny_X-Men_Vol_4_13_001.png/revision/latest/scale-to-width-down/267?cb=20160922224143,dinting
https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Martha_Franklin_%28Earth-616%29_from_Silk_Vol_2_14_001.jpg/revision/latest/scale-to-width-down/347?cb=20161118160002,expurge
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4d/Bentley_Wittman_%28Earth-616%29_from_Fantastic_Four_Vol_5_8.png/revision/latest?cb=20150503155346,floozie
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Rachel_van_Helsing_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/204?cb=20160823224108,dadaist
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Jerome_Beechman_%28Earth-616%29_from_Spider-Man_Breakout_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/323?cb=20091022155135,lunette
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c4/Tyros_%28Earth-616%29_from_Thanos_Vol_2_5_001.jpg/revision/latest?cb=20170402031635,bitypic
https://vignette.wikia.nocookie.net/marveldatabase/images/c/cd/Yukio_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_3_8_0001.jpg/revision/latest?cb=20050903205725,ilocano
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Lila_Cheney_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_2.jpg/revision/latest/scale-to-width-down/283?cb=20130727163027,budding
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f2/Thomas_Fireheart_%28Earth-616%29.png/revision/latest?cb=20090316155930,araneae
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5f/Everett_Ross_%28Earth-616%29_from_Captain_America_Steve_Rogers_Vol_1_9_001.jpg/revision/latest/scale-to-width-down/325?cb=20170128031002,enchest
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Avengers_The_Initiative_Vol_1_14_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20161202164114,naughts
https://vignette.wikia.nocookie.net/marveldatabase/images/5/51/Gorilla_Man_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160613011321,cecrops
https://vignette.wikia.nocookie.net/marveldatabase/images/6/63/Korg_%28Earth-616%29_00001.jpg/revision/latest/scale-to-width-down/349?cb=20131014191642,angioma
https://vignette.wikia.nocookie.net/marveldatabase/images/1/15/Mark_Raxton_%28Earth-616%29_from_Amazing_Spider-Man_Vol_3_16_001.jpg/revision/latest?cb=20150312234724,cajuela
https://vignette.wikia.nocookie.net/marveldatabase/images/4/49/Calvin_Rankin_%28Earth-616%29_from_X-Men_Legacy_Vol_1_264.jpg/revision/latest/scale-to-width-down/257?cb=20120328234818,surgeon
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Basil_Sandhurst_%28Earth-616%29_from_Avengers_Vol_7_1.MU_001.jpg/revision/latest/scale-to-width-down/325?cb=20170201025938,synovia
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6a/Prowler_Vol_2_6_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161220233843,archons
https://vignette.wikia.nocookie.net/marveldatabase/images/3/3c/Topaz_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/350?cb=20140812003111,latimer
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Astonishing_X-Men_Vol_4_1_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170711200356,smicket
https://vignette.wikia.nocookie.net/marveldatabase/images/5/52/William_Cross_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/304?cb=20140305024341,weenier
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6c/Lance_Bannon_%28Earth-616%29_from_The_Spectacular_Spider-Man_Vol_1_205_0001.jpg/revision/latest/scale-to-width-down/249?cb=20181121140500,bibelot
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c0/Rita_DeMara_%28Earth-616%29_from_Chaos_War_Dead_Avengers_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/246?cb=20131219083353,boundly
https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/Tong_%28Moloid%29_%28Earth-616%29_from_FF_Vol_2_8.png/revision/latest?cb=20140531221238,beclasp
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c1/Romulus_Augustulus_%28Earth-616%29_from_Incredible_Hulks_Vol_1_629.jpg/revision/latest/scale-to-width-down/350?cb=20110527173946,tiddler
https://vignette.wikia.nocookie.net/marveldatabase/images/4/48/Avengers_Vol_5_27_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20131211190004,meacock
https://vignette.wikia.nocookie.net/marveldatabase/images/5/51/Chaos_War_X-Men_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20101021005203,dekares
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Maverick_north.jpg/revision/latest/scale-to-width-down/350?cb=20091103125508,agentry
https://vignette.wikia.nocookie.net/marveldatabase/images/d/da/Maya_Lopez_%28Earth-616%29.jpg/revision/latest?cb=20090712140806,renting
https://vignette.wikia.nocookie.net/marveldatabase/images/6/63/Runaways_Vol_5_14_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724223001,acushla
https://vignette.wikia.nocookie.net/marveldatabase/images/6/69/Humberto_Lopez_%28Earth-616%29.png/revision/latest/scale-to-width-down/350?cb=20100315200933,dormins
https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Morgan_le_Fay_%28Earth-616%29_from_Avengers_World_Vol_1_10_001.jpg/revision/latest/scale-to-width-down/342?cb=20140906210737,outknee
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6e/Thunderbolts_Vol_1_44_Textless.jpg/revision/latest?cb=20051105045348,bragged
https://vignette.wikia.nocookie.net/marveldatabase/images/3/37/Jennifer_Kale_%28Earth-616%29_from_Thunderbolts_Vol_1_154_001.png/revision/latest/scale-to-width-down/234?cb=20110407072116,figging
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Douglas_Scott_%28Earth-616%29_from_Deadpool_Assassin_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/325?cb=20180717230618,levancy
https://vignette.wikia.nocookie.net/marveldatabase/images/1/17/Ashley_Kafka_%28Earth-616%29_from_The_Clone_Conspiracy_Vol_1_2_001.png/revision/latest/scale-to-width-down/293?cb=20170715061721,esmayle
https://vignette.wikia.nocookie.net/marveldatabase/images/6/64/Robert_Herman_%28Earth-616%29_from_Extraordinary_X-Men_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/350?cb=20160701114614,plectra
https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Shuri_Vol_1_1_Campbell_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180918000242,haysuck
https://vignette.wikia.nocookie.net/marveldatabase/images/2/21/Justin_Hammer_%28Earth-616%29_from_All-New_Iron_Manual_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/198?cb=20180128114352,naucrar
https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Michael_Steel_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/347?cb=20140305013041,longear
https://vignette.wikia.nocookie.net/marveldatabase/images/d/dd/Kristoff_Vernard_%28Earth-616%29_from_New_Avengers_Vol_3_24_001.jpg/revision/latest/scale-to-width-down/350?cb=20170129225648,haiduck
https://vignette.wikia.nocookie.net/marveldatabase/images/2/28/Gateway_%28Earth-616%29_013.jpg/revision/latest/scale-to-width-down/350?cb=20120721093449,burhead
https://vignette.wikia.nocookie.net/marveldatabase/images/c/ce/Lily_Hollister_%28Earth-616%29_from_AXIS_Hobgoblin_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/194?cb=20141219221637,secchio
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1a/Tyr_Odinson_%28Earth-616%29_Journey_into_Mystery_Vol_1_615.png/revision/latest/scale-to-width-down/331?cb=20110714082903,parring
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c9/Namor_The_First_Mutant_Vol_1_9_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20110118205536,boleros
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f2/New_Thunderbolts_Vol_1_10_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20100210173134,walloon
https://vignette.wikia.nocookie.net/marveldatabase/images/8/8b/Avengers_Vol_1_689_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20180123211112,jollier
https://vignette.wikia.nocookie.net/marveldatabase/images/7/77/Arthur_Stacy_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_93_0001.jpg/revision/latest/scale-to-width-down/229?cb=20101009060707,ozonify
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e9/David_Griffith_%28Earth-616%29_from_Mighty_Avengers_Vol_2_4INH_002.jpg/revision/latest/scale-to-width-down/350?cb=20131215201401,exarate
https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/Franklin_Hall_%28Earth-616%29_from_Uncanny_Avengers_Vol_3_27_001.jpg/revision/latest/scale-to-width-down/325?cb=20170916235844,eelpout
https://vignette.wikia.nocookie.net/marveldatabase/images/7/72/Microtron.jpg/revision/latest?cb=20111113131742,arratel
https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Sara_Wolfe_%28Earth-616%29_0001.jpg/revision/latest/scale-to-width-down/199?cb=20180911133059,cowitch
https://vignette.wikia.nocookie.net/marveldatabase/images/1/17/Simon_Utrecht_%28Earth-616%29_from_War_of_Kings_Darkhawk_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20171013065542,derails
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1b/Vertigo_%28Savage_Land_Mutate%29_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022212834,glashan
https://vignette.wikia.nocookie.net/marveldatabase/images/d/dd/Armando_Mu%C3%B1oz_%28Earth-616%29_from_X-Factor_Vol_1_261_001.jpg/revision/latest/scale-to-width-down/350?cb=20170330215725,burbles
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d1/Finesse_%28Earth-616%29.png/revision/latest/scale-to-width-down/211?cb=20100315195642,wouldst
https://vignette.wikia.nocookie.net/marveldatabase/images/c/cd/Bruno_Horgan_%28Earth-616%29_from_Iron_Manual_Mark_3_Vol_1_1_0001.png/revision/latest/scale-to-width-down/265?cb=20170410001220,suffari
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1d/Molecule_Man_%28Earth-616%29_from_New_Avengers_Vol_3_24.jpg/revision/latest/scale-to-width-down/342?cb=20140930030026,regrind
https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Phineas_Mason_%28Earth-616%29_from_Marvel_Masterpieces_Trading_Cards_2008_001.jpg/revision/latest/scale-to-width-down/350?cb=20160906000531,veeries
https://vignette.wikia.nocookie.net/marveldatabase/images/7/74/Man-Beast_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_28_0001.jpg/revision/latest/scale-to-width-down/291?cb=20130407093346,incarve
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0b/Candy_Southern_%28Earth-616%29_from_X-Men_Vol_1_132_0001.jpg/revision/latest?cb=20061107130403,outdoor
https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Heather_Glenn_%28Earth-616%29_from_Daredevil_Vol_1_128_0001.jpg/revision/latest?cb=20160824140246,wanting
https://vignette.wikia.nocookie.net/marveldatabase/images/1/15/Rintrah_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_3_6_001.jpg/revision/latest/scale-to-width-down/266?cb=20170410045757,inneity
https://vignette.wikia.nocookie.net/marveldatabase/images/9/9d/Kevin_Masterson_%28Earth-616%29_0001.jpg/revision/latest/scale-to-width-down/346?cb=20110430003445,boiloff
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Arkady_Rossovich_%28Earth-616%29_from_Weapon_X_Vol_3_18_cover_001.jpg/revision/latest/scale-to-width-down/350?cb=20180505232453,dragoon
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Karima_Shapandar_%28Earth-616%29_020.jpg/revision/latest/scale-to-width-down/280?cb=20131121024941,terries
https://vignette.wikia.nocookie.net/marveldatabase/images/7/70/Norah_Winters_%28Earth-616%29_0001.png/revision/latest?cb=20130108035607,coronel
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1f/Avengers_Academy_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20100801031704,couvert
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1d/Plan_Chu_%28Earth-616%29_from_Agents_of_Atlas_Vol_1_6_0001.jpg/revision/latest/scale-to-width-down/259?cb=20170129083714,coppers
https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Connors_jr_spec239_18.jpg/revision/latest/scale-to-width-down/350?cb=20110118074236,coadapt
https://vignette.wikia.nocookie.net/marveldatabase/images/9/95/Modred_%28Earth-616%29_from_Squadron_Supreme_Vol_4_4_001.png/revision/latest/scale-to-width-down/296?cb=20160218003217,thirams
https://vignette.wikia.nocookie.net/marveldatabase/images/3/35/James_Darnell_%28Earth-616%29_from_Venom_Vol_2_30.jpg/revision/latest?cb=20130112161823,arsines
https://vignette.wikia.nocookie.net/marveldatabase/images/2/23/Carnage_Vol_2_11_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20160517211703,anatole
https://vignette.wikia.nocookie.net/marveldatabase/images/1/16/Agents_of_Atlas_Vol_2_4_Variant_A_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20160612222030,raphias
https://vignette.wikia.nocookie.net/marveldatabase/images/b/b3/Lance_temple_outlaw_kid.jpg/revision/latest/scale-to-width-down/337?cb=20090531145217,workbag
https://vignette.wikia.nocookie.net/marveldatabase/images/4/48/Impossible_Man_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Update_Vol_1_1_0001.jpg/revision/latest?cb=20120924100628,gibbose
https://vignette.wikia.nocookie.net/marveldatabase/images/4/40/Robert_Hunter_%28Earth-616%29_Marvel_Knights_Spider-Man_Vol_2_3.jpg/revision/latest/scale-to-width-down/318?cb=20150218153211,rosters
https://vignette.wikia.nocookie.net/marveldatabase/images/7/7f/Onslaught_%28Psychic_Entity%29_%28Earth-616%29_by_Granov.jpg/revision/latest/scale-to-width-down/350?cb=20140714193735,attaleh
https://vignette.wikia.nocookie.net/marveldatabase/images/7/74/Irene_Merryweather_%28Earth-616%29_from_Cable_%26_Deadpool_Vol_1_13_0001.jpg/revision/latest/scale-to-width-down/350?cb=20061122145952,trusion
https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/E.V.A._%28Earth-616%29_from_Astonishing_X-Men_Vol_4_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20171010194201,kotowed
https://vignette.wikia.nocookie.net/marveldatabase/images/3/36/Mik_%28Moloid%29_%28Earth-616%29_from_Fantastic_Four_Vol_6_2_001.jpg/revision/latest/scale-to-width-down/305?cb=20180913024809,cowling
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Kro_%28Earth-616%29_from_Thor_The_Deviants_Saga_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/231?cb=20160116221810,chiasma
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Melvin_Potter_%28Earth-616%29_-Daredevil_Annual_Vol_1_1_007.jpg/revision/latest/scale-to-width-down/350?cb=20170125080105,unlimed
https://vignette.wikia.nocookie.net/marveldatabase/images/3/36/Billy_Russo_%28Earth-616%29_from_Punisher_Vol_8_9_001.jpg/revision/latest/scale-to-width-down/314?cb=20160425134716,spasmic
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Nova_Vol_4_20_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170611232922,quadrae
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d9/Gilgamesh_%28Earth-616%29_from_Eternals_Vol_4_5_0001.jpg/revision/latest/scale-to-width-down/331?cb=20111212022511,diester
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c3/Rebecca_Blake_%28Earth-616%29_Daredevil_Vol_1_155.jpg/revision/latest?cb=20141030095813,managed
https://vignette.wikia.nocookie.net/marveldatabase/images/2/26/Biotron_%28Earth-616%29.jpg/revision/latest?cb=20090420233035,squarer
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c5/Ruth_Bat-Seraph_%28Earth-616%29_from_Captain_America_Steve_Rogers_Vol_1_18_001.jpg/revision/latest/scale-to-width-down/247?cb=20170621224604,dementi
https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Sofia_Mantega_%28Earth-616%29_from_New_X-Men_Vol_2_2_0004.png/revision/latest/scale-to-width-down/155?cb=20141105222624,passant
https://vignette.wikia.nocookie.net/marveldatabase/images/6/61/X-Men_Red_Vol_1_6_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20180419074741,undowny
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d9/Thomas_Shepherd_%28Earth-616%29_010.jpg/revision/latest/scale-to-width-down/350?cb=20130419030041,dimmock
https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Ken_Mack_%28Earth-616%29_from_Avengers_Academy_Vol_1_1_001.png/revision/latest/scale-to-width-down/238?cb=20100315201602,tamaroa
https://vignette.wikia.nocookie.net/marveldatabase/images/0/07/Turg_%28Moloid%29_%28Earth-616%29.jpg/revision/latest?cb=20101008180719,alannah
https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Ivan_Bezukhov_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/258?cb=20100322234527,trilobe
https://vignette.wikia.nocookie.net/marveldatabase/images/1/14/RobertDiamond001.jpg/revision/latest?cb=20090503013105,basters
https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Debra_Whitman_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest?cb=20070419102938,tarries
https://vignette.wikia.nocookie.net/marveldatabase/images/9/9e/Cassandra_Webb_%28Earth-616%29_from_Prowler_Vol_2_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20161026235044,reneger
https://vignette.wikia.nocookie.net/marveldatabase/images/7/72/Claudette_and_Nicole_St._Croix_%28Earth-616%29_from_Generation_X_Vol_1_40.png/revision/latest/scale-to-width-down/350?cb=20140126031024,spuffle
https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Gravity_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20161128171105,spanged
https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Korr_%28Moloid%29_%28Earth-616%29.jpg/revision/latest?cb=20101008175622,embliss
https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Daniel_Brito_%28Earth-616%29_from_Amazing_Spider-Man_Annual_Vol_1_42_001.jpg/revision/latest/scale-to-width-down/301?cb=20180221035646,trummel
https://vignette.wikia.nocookie.net/marveldatabase/images/0/09/Jackson_Brice_%28Earth-616%29_from_Amazing_Spider-Man_Annual_Vol_1_42_001.jpg/revision/latest/scale-to-width-down/276?cb=20180221041428,cottier
https://vignette.wikia.nocookie.net/marveldatabase/images/f/ff/Quincy_Harker_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/344?cb=20170108234923,lambkin
https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Duvid_Fortunov_%28Earth-616%29_from_S.H.I.E.L.D._Vol_3_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20151023044441,drained
https://vignette.wikia.nocookie.net/marveldatabase/images/9/99/Philippa_Sontag_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_Mobile_Card_Game.jpg/revision/latest/scale-to-width-down/350?cb=20141103231721,redwood
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1b/Laurie_Tromette_%28Earth-616%29_from_Generation_Hope_Vol_1_11_002.jpg/revision/latest/scale-to-width-down/306?cb=20170611001804,tubbist
https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Max_Modell_%28Earth-616%29.JPG/revision/latest?cb=20120118211941,hypnoid
https://vignette.wikia.nocookie.net/marveldatabase/images/2/26/Arthur_Pendragon_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/242?cb=20151129013445,gitonin
https://vignette.wikia.nocookie.net/marveldatabase/images/6/62/Hera_Argeia_%28Earth-616%29_from_Herc_Vol_1_9_001.png/revision/latest/scale-to-width-down/350?cb=20131030210410,itemise
https://vignette.wikia.nocookie.net/marveldatabase/images/2/26/Black_Panther_Vol_6_14_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170222045908,bracted
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mesmero_%28Vincent%29_%28Earth-616%29_from_X-Men_Gold_Vol_2_2_002.jpg/revision/latest/scale-to-width-down/249?cb=20170508231527,individ
https://vignette.wikia.nocookie.net/marveldatabase/images/f/ff/Martha_Robertson_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_655_0001.jpg/revision/latest?cb=20170216101243,plusher
https://vignette.wikia.nocookie.net/marveldatabase/images/9/94/James_Braddock_Jr._%28Earth-616%29_from_Infinity_Countdown_Black_Widow_Vol_1_1_003.jpg/revision/latest/scale-to-width-down/274?cb=20180708041410,phenols
https://vignette.wikia.nocookie.net/marveldatabase/images/6/65/Ayesha_%28Earth-616%29_from_Fantastic_Four_Vol_3_11_001.jpg/revision/latest/scale-to-width-down/211?cb=20170111142319,monarch
https://vignette.wikia.nocookie.net/marveldatabase/images/4/4b/Nebula_%28Earth-616%29_from_Asgardians_of_the_Galaxy_Vol_1_2_cover_001.jpg/revision/latest/scale-to-width-down/297?cb=20190204173218,trimmed
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Blackout_%28Lilin%29_%28Earth-616%29_from_Ghost_Riders_Heaven%27s_on_Fire_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20091008131332,caracol
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Weapon_X_Vol_2_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20120128044732,sirrees
https://vignette.wikia.nocookie.net/marveldatabase/images/7/74/Guardians_of_the_Galaxy_Vol_2_12_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20100402194559,ebriety
https://vignette.wikia.nocookie.net/marveldatabase/images/e/eb/Vil_%28Earth-616%29.gif/revision/latest?cb=20120131204152,yarrows
https://vignette.wikia.nocookie.net/marveldatabase/images/d/d1/Eliot_Franklin_%28Clown%29_%28Earth-616%29_from_Hulk_Vol_3_15.jpg/revision/latest?cb=20150305012135,sansara
https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/4_Vol_1_11_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180610201853,roister
https://vignette.wikia.nocookie.net/marveldatabase/images/6/62/Humanoid_Experimental_Robot_B-Type_Integrated_Electronics_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_Vol_1_5_0001.jpg/revision/latest/scale-to-width-down/244?cb=20101206212746,syrphus
https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Cleo_Nefertiti_%28Earth-616%29_from_Avengers_vs._X-Men_Vol_1_0_0001.png/revision/latest/scale-to-width-down/141?cb=20120330065144,roofman
https://vignette.wikia.nocookie.net/marveldatabase/images/c/c6/Fen_%28Earth-616%29.jpg/revision/latest?cb=20100712165730,auramin
https://vignette.wikia.nocookie.net/marveldatabase/images/5/5d/Venom_Super_Special_Vol_1_1_page_50_Martha_Connors_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/257?cb=20100710075106,gypster
https://vignette.wikia.nocookie.net/marveldatabase/images/8/8a/Stan_Lee_%28Earth-616%29_from_Fantastic_Four_Vol_1_584.JPG/revision/latest?cb=20120411000904,serpari
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Athena_Parthenos_%28Earth-616%29_from_Incredible_Hercules_Vol_1_127_001.jpg/revision/latest/scale-to-width-down/176?cb=20090701003100,byreman
https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Hector_Ayala_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_1_22_%28Cover%29.png/revision/latest/scale-to-width-down/197?cb=20130321180527,cueball
https://vignette.wikia.nocookie.net/marveldatabase/images/4/47/Blake_Tower_%28Earth-616%29_from_Sensational_She-Hulk_Vol_1_4_0001.jpg/revision/latest?cb=20150916130103,budders
https://vignette.wikia.nocookie.net/marveldatabase/images/f/ff/Dimitri_Bukharin_%28Earth-616%29_from_Avengers_Vol_8_10_002.jpg/revision/latest/scale-to-width-down/350?cb=20190201235301,comarum
https://vignette.wikia.nocookie.net/marveldatabase/images/1/1a/Avengers_Vol_5_6_Textless.jpg/revision/latest/scale-to-width-down/317?cb=20121115175227,esquire
https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mr._negative_wosm-34.jpg/revision/latest/scale-to-width-down/350?cb=20101216030737,merlons
