HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.prompt,Answer.emot0,Answer.emot1,Answer.emot2,Answer.not_seen.on,Answer.pers0,Answer.pers1,Answer.pers2,Answer.phys0,Answer.phys1,Answer.phys2,Answer.seen.on,Answer.type_test,Approve,Reject
3X2YVV51PULGU06GLK1I9L00H1LW1C,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:55:29 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sun Jun 02 11:47:50 PDT 2019,,,351SEKWQS1ZH43Q8NDKRP9VZE60MDM,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 08:19:27 PDT 2019,Thu Apr 25 08:20:29 PDT 2019,Sun Apr 28 08:20:29 PDT 2019,,,,62,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/c/c5/Red_Robin_0019.jpg/revision/latest/scale-to-width-down/325?cb=20111019113139,degerms,interest,awe,intrigue,TRUE,mysterious,silent,aggressive,muscular,masked,red,FALSE,degerms,,
3X2YVV51PULGU06GLK1I9L00H1LW1C,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:55:29 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sun Jun 02 11:47:50 PDT 2019,,,3TAYZSBPLMQXZO5XALWW5Z3194Y2SA,APICU54PD3JZF,Submitted,Thu Apr 25 16:24:25 PDT 2019,Thu Apr 25 16:27:40 PDT 2019,Sun Apr 28 16:27:40 PDT 2019,,,,195,100% (2/2),100% (2/2),100% (2/2),https://vignette.wikia.nocookie.net/marvel_dc/images/c/c5/Red_Robin_0019.jpg/revision/latest/scale-to-width-down/325?cb=20111019113139,degerms,inspirational,happy,scared,TRUE,protective,strong,fun,muscular,lean,tall,FALSE,degerms,,
3RWB1RTQDJ48LRT08JW2W1FC2AOP8U,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:40 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sun Jun 02 11:47:51 PDT 2019,,,3GM6G9ZBKOFOLSM593K6UDDLHSUMTB,A155V4M8U8MP46,Submitted,Thu Apr 25 19:44:56 PDT 2019,Thu Apr 25 19:45:34 PDT 2019,Sun Apr 28 19:45:34 PDT 2019,,,,38,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/6/6f/Black_Canary_0003.jpg/revision/latest/scale-to-width-down/325?cb=20120209070457,zebedee,excitement,fear,desire,TRUE,seductive,engaging,powerful,feminine,sexual,green,FALSE,zebedee,,
3RWB1RTQDJ48LRT08JW2W1FC2AOP8U,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:40 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sun Jun 02 11:47:51 PDT 2019,,,3WZ36BJEV4YS21I8IEUXGX2R5TKTBN,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 08:42:53 PDT 2019,Thu Apr 25 08:43:38 PDT 2019,Sun Apr 28 08:43:38 PDT 2019,,,,45,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/6/6f/Black_Canary_0003.jpg/revision/latest/scale-to-width-down/325?cb=20120209070457,zebedee,fear,worry,concern,TRUE,evil,violent,sadistic,blonde,stretching,speaking,FALSE,zebedee,,
39WSF6KUV2279SRQ6M5NZB6838QEO1,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:40 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Fri May 31 11:47:51 PDT 2019,,,3TE3O85731QLY95KVWWRFPY5N2AR26,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 08:38:31 PDT 2019,Thu Apr 25 08:39:17 PDT 2019,Sun Apr 28 08:39:17 PDT 2019,,,,46,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/4/42/Flash_0001.jpg/revision/latest/scale-to-width-down/325?cb=20120215162610,redbuck,excitement,awe,interest,FALSE,quick,determined,committed,muscular,red,masked,TRUE,redbuck,,
3VCK0Q0PO5VQ0HCKX06VZX4ZJXBN09,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:41 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 29 11:47:52 PDT 2019,,,3ZSANO2JCGPH0IH9YGB3PIXQI81FS5,A22DMI1VZNFU3N,Submitted,Thu Apr 25 13:43:35 PDT 2019,Thu Apr 25 13:50:25 PDT 2019,Sun Apr 28 13:50:25 PDT 2019,,,,410,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/9/95/Green_Lantern_Alan_Scott_0003.jpg/revision/latest/scale-to-width-down/317?cb=20100211183154,minuted,Safe,Scared,Strength,FALSE,Serious,Powerful,Cool,Male,Strong,Green,TRUE,minuted,,
3126F2F5F8KPUS3RLMI2OBBYDDMEPI,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:41 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 29 11:47:53 PDT 2019,,,354P56DE9LL4LP23GXDR1QK9KK47SF,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 11:30:22 PDT 2019,Tue Apr 23 11:35:00 PDT 2019,Fri Apr 26 11:35:00 PDT 2019,2019-04-26 18:35:07 UTC,,,278,100% (17/17),100% (17/17),100% (17/17),https://vignette.wikia.nocookie.net/marvel_dc/images/b/b6/Oracle_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140726184158,refuser,Scared,Mysterious,Destructive,TRUE,Dauntless,Determined,Possessed,Ginger,Strong,Handicapped,FALSE,refuser,,
3126F2F5F8KPUS3RLMI2OBBYDDMEPI,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:41 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 29 11:47:53 PDT 2019,,,37WLF8U1WQ8NT6BQSEZX4QT38FF6K6,AHJ6UEG2YC0Q3,Approved,Wed Apr 24 17:45:41 PDT 2019,Wed Apr 24 17:48:17 PDT 2019,Sat Apr 27 17:48:17 PDT 2019,,,,156,100% (8/8),100% (8/8),100% (8/8),https://vignette.wikia.nocookie.net/marvel_dc/images/b/b6/Oracle_0001.jpg/revision/latest/scale-to-width-down/329?cb=20140726184158,refuser,angry,rage,unhappy,TRUE,independent,violent,insecure,pale,orange,disabled,FALSE,refuser,,
3Y3CZJSZ9KAAAMQDNDTOPC5012BR5M,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:42 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Mon May 27 11:47:54 PDT 2019,,,3CP1TO84PUJWTM7MYPJOCOT9VKF25X,A3RQWVGJ1E0LLY,Approved,Wed Apr 24 09:14:53 PDT 2019,Wed Apr 24 09:17:03 PDT 2019,Sat Apr 27 09:17:03 PDT 2019,,,,130,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/Lois_Lane_A_Celebration_of_75_Years_Textless.jpg/revision/latest/scale-to-width-down/342?cb=20131127223735,funders,Serious,Trust,Respect,TRUE,Smart,Skeptical,Observant,Sharp,Fit,Strong,FALSE,funders,,
3Y3CZJSZ9KAAAMQDNDTOPC5012BR5M,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:42 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Mon May 27 11:47:54 PDT 2019,,,3UNH76FOCTNK2ELZJ9752U50WU9MYX,A30VAVBAUXE301,Submitted,Thu Apr 25 14:23:41 PDT 2019,Thu Apr 25 14:24:28 PDT 2019,Sun Apr 28 14:24:28 PDT 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/3/36/Lois_Lane_A_Celebration_of_75_Years_Textless.jpg/revision/latest/scale-to-width-down/342?cb=20131127223735,funders,Judgy,Prepared,Attentive,TRUE,Reserved,Smart,Judgmental,Bookish,Tall,White,FALSE,funders,,
3GITHABACY2XWRFYCNA9ILXEGVVN2T,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:42 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sat May 25 11:47:54 PDT 2019,,,3IAEQB9FMF2D9FKMRFQEY7XQC8OWDX,A2ZBF21EY9RUNX,Submitted,Sat Apr 27 16:50:15 PDT 2019,Sat Apr 27 17:02:37 PDT 2019,Tue Apr 30 17:02:37 PDT 2019,,,,742,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/5/56/Alfred_Pennyworth_0001.jpg/revision/latest/scale-to-width-down/330?cb=20100901201822,additur,tragedy,sadness,loss,FALSE,loyal,heroic,sad,Old,Caucasian,Fancy,TRUE,additur,,
3GITHABACY2XWRFYCNA9ILXEGVVN2T,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:42 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Sat May 25 11:47:54 PDT 2019,,,3OJSZ2ATDTE3FN4S410J8FAH60W75D,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 10:54:39 PDT 2019,Tue Apr 23 10:58:05 PDT 2019,Fri Apr 26 10:58:05 PDT 2019,2019-04-26 17:58:07 UTC,,,206,100% (17/17),100% (17/17),100% (17/17),https://vignette.wikia.nocookie.net/marvel_dc/images/5/56/Alfred_Pennyworth_0001.jpg/revision/latest/scale-to-width-down/330?cb=20100901201822,additur,Scared,Evil,Vengeful,TRUE,Solemn,Sad,Mourning,Black,Dark,Old,FALSE,additur,,
388CL5C1RJ4BNHFVJVX1SXZR0JDHL3,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:44 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Tue May 21 11:47:55 PDT 2019,,,3I2PTA7R3UCG3OUA7NDVAVAU8GJKQ9,A1P97PT7OUQHU4,Approved,Tue Apr 23 12:30:16 PDT 2019,Tue Apr 23 12:54:48 PDT 2019,Fri Apr 26 12:54:48 PDT 2019,2019-04-26 19:55:07 UTC,,,1472,100% (22/22),100% (22/22),100% (22/22),https://vignette.wikia.nocookie.net/marvel_dc/images/0/0b/Hawkman_0003.jpg/revision/latest/scale-to-width-down/332?cb=20170109215704,waggles,scared,protective,fear,TRUE,strong,driven,wrecking,spikes,hammer,strong,FALSE,waggles,,
388CL5C1RJ4BNHFVJVX1SXZR0JDHL3,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:44 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Tue May 21 11:47:55 PDT 2019,,,3MD9PLUKKJWQPMG4RWOOTG327EKNZM,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 07:55:31 PDT 2019,Thu Apr 25 07:56:32 PDT 2019,Sun Apr 28 07:56:32 PDT 2019,,,,61,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/0/0b/Hawkman_0003.jpg/revision/latest/scale-to-width-down/332?cb=20170109215704,waggles,awe,worry,inspiration,TRUE,angry,aggressive,violent,winged,armed,masked,FALSE,waggles,,
3RIHDBQ1NEFVTZXGJ7YGSAEG0O3HM5,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:44 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Tue May 21 11:47:55 PDT 2019,,,3DPNQGW4LMX2F4MN7MCHX947BTV64M,A22DMI1VZNFU3N,Submitted,Thu Apr 25 13:32:57 PDT 2019,Thu Apr 25 13:43:01 PDT 2019,Sun Apr 28 13:43:01 PDT 2019,,,,604,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/a/a2/Atom_Ray_Palmer_0006.jpg/revision/latest/scale-to-width-down/335?cb=20130512125524,flacian,Happy,Scared,Secure,TRUE,Fearless,Confident,Powerful,Male,Strong,Quick,FALSE,flacian,,
39O0SQZVJNOPXQ4WB68LNWJWS86R71,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:45 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Tue May 21 11:47:56 PDT 2019,,,32XVDSJFP0FU1TSSQO0ATQ4VHF8M2A,A2W264E55JO6V3,Approved,Wed Apr 24 19:06:48 PDT 2019,Wed Apr 24 19:08:28 PDT 2019,Sat Apr 27 19:08:28 PDT 2019,,,,100,100% (53/53),100% (53/53),100% (53/53),https://vignette.wikia.nocookie.net/marvel_dc/images/0/02/Action_Comics_Vol_1_897_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20130425172232,winless,scary,mean,bold,TRUE,evil,mean,scheming,buff,old,ugly,FALSE,winless,,
3D3B8GE89288ZWCADB2GWXANMG6P9J,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:48 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Fri May 17 11:47:58 PDT 2019,,,3KWTYT0871L2U8TU8V1TRKSI1KN5L6,A2ZBF21EY9RUNX,Submitted,Sat Apr 27 18:45:06 PDT 2019,Sat Apr 27 18:54:41 PDT 2019,Tue Apr 30 18:54:41 PDT 2019,,,,575,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/c/cf/Guy_Gardner_004.jpg/revision/latest/scale-to-width-down/322?cb=20090804144141,injunct,determination,confidence,power,TRUE,majestic,determined,powerful,tall,man,magical,FALSE,injunct,,
3D3B8GE89288ZWCADB2GWXANMG6P9J,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:48 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Fri May 17 11:47:58 PDT 2019,,,3LEP4MGT3HILLCMBWOUIBTK5272BDS,A155V4M8U8MP46,Submitted,Thu Apr 25 18:54:42 PDT 2019,Thu Apr 25 18:55:29 PDT 2019,Sun Apr 28 18:55:29 PDT 2019,,,,47,0% (0/0),0% (0/0),0% (0/0),https://vignette.wikia.nocookie.net/marvel_dc/images/c/cf/Guy_Gardner_004.jpg/revision/latest/scale-to-width-down/322?cb=20090804144141,injunct,relief,power,stealth,FALSE,courageous,agile,kind,green,strong,male,TRUE,injunct,,
3XH7ZM9YX2BTB9SPQ3651SA2NYUR9D,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:47 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:47:59 PDT 2019,,,3DR23U6WE6WQ94USS5WNH58C8QUTEK,A2Y5XC6F1BYXS3,Approved,Wed Apr 24 20:01:30 PDT 2019,Wed Apr 24 20:02:48 PDT 2019,Sat Apr 27 20:02:48 PDT 2019,,,,78,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/c/c3/Cyborg_0001.jpg/revision/latest/scale-to-width-down/332?cb=20130704172041,epidemy,Fear,Worry,Concern,TRUE,Evil,Angry,Vengeful,Metallic,Inhuman,Muscular,FALSE,epidemy,,
36FFXPMST95JT2ISWNDTKE3LVOIHOK,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:47 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:00 PDT 2019,,,3TUI152ZZC5EXN8OZD7D5GEVZAR1QV,AY0INTNXKC6ZO,Approved,Wed Apr 24 13:56:41 PDT 2019,Wed Apr 24 13:57:21 PDT 2019,Sat Apr 27 13:57:21 PDT 2019,,,,40,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marvel_dc/images/a/a3/Conner_Kent_001.jpg/revision/latest/scale-to-width-down/329?cb=20130702220009,hotrods,determined,serious,neutral,FALSE,active,energetic,strong,muscular,casual,tall,TRUE,hotrods,,
3YLTXLH3DFN1E2UTBNQ89E8B5TEHP1,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:00 PDT 2019,,,37TD41K0AIRAX6XZ7EL2HCCNLVVSCT,A1P97PT7OUQHU4,Approved,Tue Apr 23 13:28:51 PDT 2019,Tue Apr 23 13:31:15 PDT 2019,Fri Apr 26 13:31:15 PDT 2019,2019-04-26 20:32:07 UTC,,,144,100% (22/22),100% (22/22),100% (22/22),https://vignette.wikia.nocookie.net/marvel_dc/images/6/63/Elongated_Man_0001.jpg/revision/latest/scale-to-width-down/350?cb=20091018055916,idlesse,love,safety,happiness,FALSE,fast,witty,clever,flexible,thin,agile,TRUE,idelesse,,
33P2GD6NRN903BXDYVL0DXMCBJ8KH3,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:49 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:01 PDT 2019,,,3R08VXYT7DDXS6JC02NSYFNUQX67W0,AY0INTNXKC6ZO,Approved,Wed Apr 24 11:40:27 PDT 2019,Wed Apr 24 11:41:26 PDT 2019,Sat Apr 27 11:41:26 PDT 2019,,,,59,100% (24/24),100% (24/24),100% (24/24),https://vignette.wikia.nocookie.net/marvel_dc/images/c/c2/Sgt_Rock_01.jpg/revision/latest/scale-to-width-down/324?cb=20080831051838,busbars,angry,upset,unhappy,TRUE,aggressive,belligerent,violent,militaristic,buff,strong,FALSE,busbars,,
3K3IX1W4S68M4FMF5HGGSSL7SYOPAY,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:02 PDT 2019,,,34YB12FSQZ6KGN0ZP3LZVUYWRYGMGW,A2Y5XC6F1BYXS3,Approved,Thu Apr 25 08:22:14 PDT 2019,Thu Apr 25 08:23:06 PDT 2019,Sun Apr 28 08:23:06 PDT 2019,,,,52,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/5/54/Tempest_0001.jpg/revision/latest/scale-to-width-down/328?cb=20051027194831,assurge,worry,awe,consternation,TRUE,powerful,dark,brooding,red,scarred,flying,FALSE,assurge,,
3K3IX1W4S68M4FMF5HGGSSL7SYOPAY,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:02 PDT 2019,,,3SBEHTYCWOLY6VV8YU9DA1YJFLKYIO,A3MAF5W7IGJTQS,Approved,Thu Apr 25 00:01:16 PDT 2019,Thu Apr 25 00:04:19 PDT 2019,Sun Apr 28 00:04:19 PDT 2019,,,,183,100% (14/14),100% (14/14),100% (14/14),https://vignette.wikia.nocookie.net/marvel_dc/images/5/54/Tempest_0001.jpg/revision/latest/scale-to-width-down/328?cb=20051027194831,assurge,brave,willing,bright,TRUE,evil,intimidating,rude,strong,tall,muscular,FALSE,assurge,,
3LG268AV38NA65J6YEMRT6BDEVAERA,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:02 PDT 2019,,,3LBXNTKX0SDGVPCVP4HYEUS7UPTX9O,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 11:00:21 PDT 2019,Tue Apr 23 11:02:23 PDT 2019,Fri Apr 26 11:02:23 PDT 2019,2019-04-26 18:03:07 UTC,,,122,100% (17/17),100% (17/17),100% (17/17),https://vignette.wikia.nocookie.net/marvel_dc/images/d/df/Metamorpho_010.jpg/revision/latest/scale-to-width-down/333?cb=20100601083313,servage,Mean,Corrupt,Unlawful,TRUE,Shady,Illicit,Corrupt,Colorful,Strong,Foreign,FALSE,servage,,
3LG268AV38NA65J6YEMRT6BDEVAERA,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:02 PDT 2019,,,3YDTZAI2WYY78ILQ1G002DDQ3IA41H,AAZY70DQJ5BFE,Approved,Wed Apr 24 20:29:03 PDT 2019,Wed Apr 24 20:29:57 PDT 2019,Sat Apr 27 20:29:57 PDT 2019,,,,54,100% (6/6),100% (6/6),100% (6/6),https://vignette.wikia.nocookie.net/marvel_dc/images/d/df/Metamorpho_010.jpg/revision/latest/scale-to-width-down/333?cb=20100601083313,servage,Angry,Proud,Mean,TRUE,Brave,Bold,Agressive,Red,Tall,Strong,FALSE,servage,,
34HEO7RUG6B7GS2UI9K5XNLMTGCRAS,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:03 PDT 2019,,,3OHYZ19UGDN76Z88GJ82RCCYO3CAOH,A3RQWVGJ1E0LLY,Approved,Wed Apr 24 09:30:52 PDT 2019,Wed Apr 24 09:35:27 PDT 2019,Sat Apr 27 09:35:27 PDT 2019,,,,275,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marvel_dc/images/6/63/Zatanna_015.jpg/revision/latest/scale-to-width-down/333?cb=20100503050857,requote,trust,safety,confidence,TRUE,brave,confident,aloof,red,striking,fit,FALSE,requote,,
34HEO7RUG6B7GS2UI9K5XNLMTGCRAS,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:50 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:03 PDT 2019,,,3TK8OJTYM239JNN76ECDCZV1JICPVH,A2Y5XC6F1BYXS3,Approved,Wed Apr 24 20:23:32 PDT 2019,Wed Apr 24 20:24:40 PDT 2019,Sat Apr 27 20:24:40 PDT 2019,,,,68,100% (87/87),100% (87/87),100% (87/87),https://vignette.wikia.nocookie.net/marvel_dc/images/6/63/Zatanna_015.jpg/revision/latest/scale-to-width-down/333?cb=20100503050857,requote,Hope,Confidence,Awe,TRUE,Powerful,Good,Righteous,Red,Caped,Glowing,FALSE,requote,,
3LCXHSGDLTNM7KJJD3MWJGG90XTESY,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:57 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:04 PDT 2019,,,38SKSKU7R2FE6WO9FFKNGTWN66HILH,A3MAF5W7IGJTQS,Approved,Thu Apr 25 00:34:52 PDT 2019,Thu Apr 25 00:36:42 PDT 2019,Sun Apr 28 00:36:42 PDT 2019,,,,110,100% (14/14),100% (14/14),100% (14/14),https://vignette.wikia.nocookie.net/marvel_dc/images/4/41/Spectre_001.jpg/revision/latest/scale-to-width-down/318?cb=20051213085435,mariola,scared,mysterious,worried,TRUE,rude,evil,intimidating,white,green,muscular,FALSE,mariola,,
3LCXHSGDLTNM7KJJD3MWJGG90XTESY,373P3486EG49HTTFX6FCWH9WT0LC8T,List words that describe a character,List adjectives that describe a comic book character from an image,"character, adjectives, characterize it",$0.02 ,Tue Apr 23 08:54:57 PDT 2019,3,BatchId:235173;OriginalHitTemplateId:921587265;,3600,259200,Wed May 15 11:48:04 PDT 2019,,,3NPI0JQDAPNU6VJI1JCYBH7GMXWPT1,A2FXYB7WSH6AYI,Approved,Wed Apr 24 20:18:17 PDT 2019,Wed Apr 24 20:21:18 PDT 2019,Sat Apr 27 20:21:18 PDT 2019,,,,181,100% (10/10),100% (10/10),100% (10/10),https://vignette.wikia.nocookie.net/marvel_dc/images/4/41/Spectre_001.jpg/revision/latest/scale-to-width-down/318?cb=20051213085435,mariola,fear,terror,tense,TRUE,serious,determined,evil,scary,imposing,serious,FALSE,mariola,,
