hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
385MDVINFEWTABWUEXHZEQCDJZZJWQ,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,False,tuition,tuition,fearful,respectful,,mysterious,unpredictable,dangerous,muscular,male,threatening
385MDVINFEWTABWUEXHZEQCDJZZJWQ,A3UM2MV0RVB6QV,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,False,tuition,tuition,,,,mean,evil,scary,fit,bald,built
385MDVINFEWTABWUEXHZEQCDJZZJWQ,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,True,tuition,tuition,mean,angry,,evil,selfish,unrighteous,powerful,monstrous,creepy
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,loveable,safe,,likeable,helpful,caring,awkward,huge,
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,A3EA602N6JSZ5W,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,responsive,generous,caring,friendly,curious,affectionate,fit,agile,youthful
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,A3M706WDRF9W4E,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,scared,safe,curious,clumsy,approachable,friendly,large,solid,
389A2A304QZDU7P3BY7SKRQESABC03,A3AUHIMY8EO0VY,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,,,,soft-hearted,wounded,misunderstood,muscular,lumpy,rocky
389A2A304QZDU7P3BY7SKRQESABC03,AKF194D9QN7SV,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,panicky,afraid,frightened,combative,angry,fierce,angular,massive,blocky
389A2A304QZDU7P3BY7SKRQESABC03,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,bold,negative,nervy,diplomatic,impartial,sincere,large,unfair,tall
38B7Q9C28IM6AK4F13DIR2ZXZSU96K,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Chaos_War_Ares_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20160316045751,False,fidelio,fidelio,,,,evil,forceful,determined,strong,masculine,brutish
38B7Q9C28IM6AK4F13DIR2ZXZSU96K,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Chaos_War_Ares_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20160316045751,False,fidelio,fidelio,bold,brave,,diplomatic,impartial,sincere,flabby,stocky,
38DCH97KHJJOQE082OITM1URVYIJQM,A2D70C0LG6MJH9,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,False,bagasse,bagasse,enthusiastic,excited,happy,extrovert,outgoing,confident,stylish,attractive,fashionable
38DCH97KHJJOQE082OITM1URVYIJQM,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,False,bagasse,bagasse,attractive,happy,welcoming,athletic,energetic,fun,stylish,tall,slim
38DCH97KHJJOQE082OITM1URVYIJQM,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,True,bagasse,bagasse,interested,happy,,capable,engaged,charming,sexy,blond,female
38EHZ67RIO9NEXCF2PQ98FI6T54MGY,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Jessica_Jones_Vol_1_4_Dekal_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018161452,False,wedelns,wedelns,worthy,unworthy,,adaptable,versatile,intuitive,chubby,,
38EHZ67RIO9NEXCF2PQ98FI6T54MGY,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Jessica_Jones_Vol_1_4_Dekal_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018161452,False,wedelns,wedelns,rattled,numb,vexed,unforgiving,,,fit,dark,rough
38EHZ67RIO9NEXCF2PQ98FI6T54MGY,ADXRJFEHIDXRE,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Jessica_Jones_Vol_1_4_Dekal_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018161452,False,wedelns,wedelns,cunning,ruthless,,intelligent,determined,,devious,smart,sexy
3909MD9T21YJO9O7A7W8DMDLJODEF2,AIO8DX5OGCGN1,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Amara_Aquilla_%28Earth-616%29_from_X-Men_Gold_Vol_2_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20170520075119,False,withies,withies,,,,intense,heroic,,fiery,sexy,female
3909MD9T21YJO9O7A7W8DMDLJODEF2,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Amara_Aquilla_%28Earth-616%29_from_X-Men_Gold_Vol_2_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20170520075119,False,withies,withies,fearful,awestruck,,focused,intense,determined,powerful,threatening,fiery
3909MD9T21YJO9O7A7W8DMDLJODEF2,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Amara_Aquilla_%28Earth-616%29_from_X-Men_Gold_Vol_2_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20170520075119,False,withies,withies,gloomy,good,malevolent,diplomatic,sincere,impartial,curvy,thin,slim
391JB9X4Z0PSGJ8YSGBO67AZ0MLMK1,A3CLZOYMUGF3AW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Sage_%28Earth-616%29_from_X-Treme_X-Men_0001.png/revision/latest/scale-to-width-down/331?cb=20140420191319,False,wickers,wickers,rational,cold,,friendly,lethal,just,sexy,mighty,bionic
391JB9X4Z0PSGJ8YSGBO67AZ0MLMK1,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Sage_%28Earth-616%29_from_X-Treme_X-Men_0001.png/revision/latest/scale-to-width-down/331?cb=20140420191319,False,wickers,wickers,neglected,negative,nervy,diplomatic,impartial,,well-built,large,tall
391JB9X4Z0PSGJ8YSGBO67AZ0MLMK1,AJW6Z1IHUT6OD,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e3/Sage_%28Earth-616%29_from_X-Treme_X-Men_0001.png/revision/latest/scale-to-width-down/331?cb=20140420191319,True,wickers,wickers,respected,,,competent,brave,determined,muscular,attractive,
39HYCOOPKQ2K2D2O0ZP12UF9GDOMDO,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Theresa_Cassidy_%28Earth-616%29_from_X-Factor_Vol_1_244_0001.jpg/revision/latest/scale-to-width-down/280?cb=20120920061943,True,angekut,angekut,lost,empty,,destructive,manipulative,intellectual,powerful,intimidating,scary
39HYCOOPKQ2K2D2O0ZP12UF9GDOMDO,A22TPWJA2TL67R,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Theresa_Cassidy_%28Earth-616%29_from_X-Factor_Vol_1_244_0001.jpg/revision/latest/scale-to-width-down/280?cb=20120920061943,False,angekut,angekut,,,,mysterious,active,alarming,large,ginger,ambivalent
39HYCOOPKQ2K2D2O0ZP12UF9GDOMDO,A3ODZJPMUOLZ4K,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Theresa_Cassidy_%28Earth-616%29_from_X-Factor_Vol_1_244_0001.jpg/revision/latest/scale-to-width-down/280?cb=20120920061943,False,angekut,angekut,,,,anxious,annoyed,angry,attractive,curvy,tall
39I4RL8QGLYLA3IKGR8V7LD7MEW4HK,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b2/Abner_Jenkins_%28Earth-616%29_from_Thunderbolts_Vol_3_4_001.png/revision/latest/scale-to-width-down/350?cb=20160901025546,False,strands,strands,seething,wicked,selfish,fearless,energetic,courageous,well-built,ripped,broad
39I4RL8QGLYLA3IKGR8V7LD7MEW4HK,A1YG33JQKQBT3Z,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b2/Abner_Jenkins_%28Earth-616%29_from_Thunderbolts_Vol_3_4_001.png/revision/latest/scale-to-width-down/350?cb=20160901025546,True,strands,strands,happy,curious,mystified,tough,good,cold,blue,large,shiny
39I4RL8QGLYLA3IKGR8V7LD7MEWH4X,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Jeanne-Marie_Beaubier_%28Earth-616%29_from_Civil_War_II_Choosing_Sides_Vol_1_5_cover_001.png/revision/latest/scale-to-width-down/350?cb=20160831202427,True,notches,notches,bold,mysterious,grateful,considerate,sympathetic,amiable,beautiful,slim,
39I4RL8QGLYLA3IKGR8V7LD7MEWH4X,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Jeanne-Marie_Beaubier_%28Earth-616%29_from_Civil_War_II_Choosing_Sides_Vol_1_5_cover_001.png/revision/latest/scale-to-width-down/350?cb=20160831202427,False,notches,notches,fearful,awed,respectful,intense,cunning,dangerous,brunette,young,female
39N6W9XWRF4N8E1TLSEK2A5D2FIGYI,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Forge_%28Earth-616%29_from_IVX_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/350?cb=20180901152223,False,diazins,diazins,focused,investigative,curious,mechanic,intelligent,scientific,scrawny,,
39N6W9XWRF4N8E1TLSEK2A5D2FIGYI,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Forge_%28Earth-616%29_from_IVX_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/350?cb=20180901152223,False,diazins,diazins,perturbed,negative,languid,adaptable,versatile,intuitive,stooped,ripped,gangly
39N6W9XWRF4N8E1TLSEK2A5D2FIGYI,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Forge_%28Earth-616%29_from_IVX_Vol_1_5_001.jpg/revision/latest/scale-to-width-down/350?cb=20180901152223,False,diazins,diazins,,,,trustworthy,intense,intelligent,strong,handsome,rugged
39TX062QX35XEXZVLHLY029VW4J3XR,A1YPOIURXB6ESR,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jasper_Sitwell_%28Earth-616%29_from_Howling_Commandos_of_S.H.I.E.L.D._Vol_1_1_001.jpg/revision/latest/scale-to-width-down/193?cb=20150901182248,False,presift,presift,disapproving,suspicious,irritated,gruff,distant,isolated,injured,strong,alien
39TX062QX35XEXZVLHLY029VW4J3XR,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jasper_Sitwell_%28Earth-616%29_from_Howling_Commandos_of_S.H.I.E.L.D._Vol_1_1_001.jpg/revision/latest/scale-to-width-down/193?cb=20150901182248,False,presift,presift,euphoric,humble,exhausted,diligent,self-disciplined,,curly,slim,plain
39TX062QX35XEXZVLHLY029VW4J3XR,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Jasper_Sitwell_%28Earth-616%29_from_Howling_Commandos_of_S.H.I.E.L.D._Vol_1_1_001.jpg/revision/latest/scale-to-width-down/193?cb=20150901182248,False,presift,presift,strict,calm,,able,mechanic,,thin,old,tall
39WICJI5AV9MJSZAMZ9JXNP644H3ZO,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Arthur_Maddicks_%28Earth-616%29_from_Fantastic_Four_Vol_1_574.png/revision/latest/scale-to-width-down/350?cb=20140927171510,False,djebels,djebels,peaceful,content,happy,positive,smart,curious,skinny,young,alien
3A520CCNWPHOSI7ZZRAGZL2UM80EAP,A2D70C0LG6MJH9,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d5/Namorita_Prentiss_%28Earth-616%29_from_1994_Marvel_Masterpieces_%28Trading_Cards%29_0001.jpg/revision/latest/scale-to-width-down/350?cb=20061128124856,False,hunchet,hunchet,displeased,ferocious,,fearless,courageous,unwavering,energetic,athletic,strong
3A520CCNWPHOSI7ZZRAGZL2UM80EAP,A3LL2FNXH3Q07J,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d5/Namorita_Prentiss_%28Earth-616%29_from_1994_Marvel_Masterpieces_%28Trading_Cards%29_0001.jpg/revision/latest/scale-to-width-down/350?cb=20061128124856,False,hunchet,hunchet,confident,vengeful,alert,mystical,strong,,blue,fit,sexy
3ACRLU860PVTBSCR55ACUWM04QLBEH,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/25/William_Kaplan_%28Earth-616%29_from_Young_Avengers_Vol_2_11_001.jpg/revision/latest/scale-to-width-down/333?cb=20131025005346,False,zootype,zootype,neglected,negative,nervy,considerate,sympathetic,diplomatic,fit,tall,presentable
3ACRLU860PVTBSCR55ACUWM04QLEBK,A18RH223NQXT25,https://vignette.wikia.nocookie.net/marveldatabase/images/1/12/Adam_Warlock_%28Earth-616%29_from_Infinity_Countdown_Vol_1_5_Lim_Variant_001.png/revision/latest/scale-to-width-down/350?cb=20180726061907,False,acinous,acinous,stern,mad,,evil,bold,helpful,,,
3ACRLU860PVTBSCR55ACUWM04QLEBK,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/12/Adam_Warlock_%28Earth-616%29_from_Infinity_Countdown_Vol_1_5_Lim_Variant_001.png/revision/latest/scale-to-width-down/350?cb=20180726061907,False,acinous,acinous,bold,brave,,diplomatic,considerate,impartial,obese,overweight,stocky
3ACRLU860PVTBSCR55ACUWM04QLEBK,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/1/12/Adam_Warlock_%28Earth-616%29_from_Infinity_Countdown_Vol_1_5_Lim_Variant_001.png/revision/latest/scale-to-width-down/350?cb=20180726061907,False,acinous,acinous,focused,angry,avenging,heroic,determined,,fit,quick,skilled
3APP19WN73VLPURNF9JSJJLK35P6G8,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Joanna_Cargill_%28Earth-616%29_from_Secret_Empire_United_Vol_1_1_001.png/revision/latest/scale-to-width-down/321?cb=20170617185256,False,hausens,hausens,angry,bloodthirsty,,sullen,scarey,,mean,ferocious,vicious
3APP19WN73VLPURNF9JSJJLK35P6G8,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Joanna_Cargill_%28Earth-616%29_from_Secret_Empire_United_Vol_1_1_001.png/revision/latest/scale-to-width-down/321?cb=20170617185256,False,hausens,hausens,angry,brave,carefree,egoistic,bully,,athletic,fit,
3APP19WN73VLPURNF9JSJJLK35P6G8,A1YPOIURXB6ESR,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Joanna_Cargill_%28Earth-616%29_from_Secret_Empire_United_Vol_1_1_001.png/revision/latest/scale-to-width-down/321?cb=20170617185256,False,hausens,hausens,,,,committed,intense,fierce,toned,muscular,athletic
3AQN9REUTHXKWUR2J2DCWP2GPN2DY5,AUMM5IE22KG6I,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5a/Spider-Man_Vol_1_237_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219181335,False,runback,runback,enraged,fiery,maddened,demonic,violent,,evil,reptilian,serpentine
3ATYLI1PRVJL52NSNBQPXWZRGX0JOE,A1PHQZZ28JEH6X,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Amazing_Spider-Man_Vol_5_1_Crain_Exclusive_Black_Cat_Variant.jpg/revision/latest/scale-to-width-down/323?cb=20180723081925,False,expense,expense,,,,reckless,bold,ruthless,young,sexy,unrealistic
3ATYLI1PRVJL52NSNBQPXWZRGX0JOE,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fd/Amazing_Spider-Man_Vol_5_1_Crain_Exclusive_Black_Cat_Variant.jpg/revision/latest/scale-to-width-down/323?cb=20180723081925,False,expense,expense,bold,casual,cheerful,dependable,reliable,loyal,flabby,slender,curvy
3AXFSPQOYSFRZPAZO87ZA2QDOW9JFS,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/Morris_Bench_%28Earth-616%29_from_Marvel_2-In-One_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20181213074842,False,donnick,donnick,jolly,happy,fierce,dynamic,observant,patient,paunchy,stocky,stout
3AXFSPQOYSFRZPAZO87ZA2QDOW9JFS,A2CSV75E3JT58Y,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/Morris_Bench_%28Earth-616%29_from_Marvel_2-In-One_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/350?cb=20181213074842,False,donnick,donnick,,,,energetic,determined,,violent,strong,aggressive
3B623HUYJ67BJDJ23OA7SB0EXB98SG,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7f/James_Woo_%28Earth-616%29_from_Totally_Awesome_Hulk_Vol_1_16_001.jpg/revision/latest/scale-to-width-down/325?cb=20170322213516,False,awesome,awesome,liberal,loving,loyal,fearless,persistent,laid-back,fit,tall,smart
3B623HUYJ67BJDJ23OA7SB0EXB98SG,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7f/James_Woo_%28Earth-616%29_from_Totally_Awesome_Hulk_Vol_1_16_001.jpg/revision/latest/scale-to-width-down/325?cb=20170322213516,False,awesome,awesome,curious,suspicious,,smart,busy,,formal,attractive,fit
3B623HUYJ67BJDJ23OA7SB0EXB98SG,A2DE5PUY2XQZ7R,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7f/James_Woo_%28Earth-616%29_from_Totally_Awesome_Hulk_Vol_1_16_001.jpg/revision/latest/scale-to-width-down/325?cb=20170322213516,False,awesome,awesome,resentful,annoyed,clever,bossy,cocky,snotty,fit,wealthy,successful
3B9XR6P1WGC1M8YJJ6L3RCZS9YHJBA,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/c/c5/Frank_Payne_%28Earth-616%29_from_Venom_Vol_2_37_001.jpg/revision/latest/scale-to-width-down/350?cb=20130801003701,False,scunner,scunner,quivering,quarrelsome,queasy,energetic,enthusiastic,adventurous,muscular,beefy,strong
3BA7SXOG1L7ZIYJPOZA221VIB9Q8RS,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/15/Amazing_Spider-Man_Vol_3_17.1_Textless.jpg/revision/latest/scale-to-width-down/316?cb=20150119193829,True,remudas,remudas,nervy,liberal,petulant,considerate,likeable,charming,fit,,
3BA7SXOG1L7ZIYJPOZA221VIB9Q8RS,A2I988BSR2YYU3,https://vignette.wikia.nocookie.net/marveldatabase/images/1/15/Amazing_Spider-Man_Vol_3_17.1_Textless.jpg/revision/latest/scale-to-width-down/316?cb=20150119193829,False,remudas,remudas,,,,fearless,helpful,,disheveled,troubled,messy
3BAKUKE49JTH7YZ4PE1NNR8AX3KR1R,A30HBKEDOLTJ9K,https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Eros_%28Earth-616%29_from_Thanos_Legacy_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/325?cb=20180914122650,False,butyric,butyric,,,,withdrawn,broody,secretive,old,sinister,
3BCRDCM0OFBQRGN65047HBDDAM66KB,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3e/Hepzibah_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022010520,False,paganly,paganly,truthful,sober,trembling,adaptable,versatile,intuitive,podgy,plump,curvy
3BCRDCM0OFBQRGN65047HBDDAM66KB,A1IKYSZAAFEN1C,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3e/Hepzibah_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022010520,False,paganly,paganly,,,,fierce,direct,,powerful,sexy,strong
3BCRDCM0OFBQRGN65047HBDDAM66KB,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/3/3e/Hepzibah_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022010520,False,paganly,paganly,ready,armed,aggressive,brave,feisty,strong,athletic,stacked,sexy
3BCRDCM0OFBQRGN65047HBDDAM6K6P,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Phoebe_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/213?cb=20181013025647,False,cookish,cookish,gloomy,good,grateful,likeable,helpful,,fit,attractive,tall
3BCRDCM0OFBQRGN65047HBDDAM6K6P,A3BVQGDRBG9WP2,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Phoebe_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/213?cb=20181013025647,False,cookish,cookish,calm,,,kind,fair,,athletic,attractive,thin
3BCRDCM0OFBQRGN65047HBDDAM6K6P,A7J80T5A0CI0J,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Phoebe_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/213?cb=20181013025647,False,cookish,cookish,apprehensive,pleasant,,reserved,confident,sultry,pale,well-proportioned,blonde
3BFNCI9LYM73ZIT434H063W7UB4730,A2O7FZKP2KMHQM,https://vignette.wikia.nocookie.net/marveldatabase/images/7/76/War_of_Kings_Warriors_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20161212211452,False,crapula,crapula,angry,sad,neutral,stern,serious,determined,blue,muscular,tall
3BFNCI9LYM73ZIT434H063W7UB4730,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/7/76/War_of_Kings_Warriors_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20161212211452,False,crapula,crapula,focused,impatient,,powerful,heroic,loyal,large,mighty,alien
3BFNCI9LYM73ZIT434H063W7UB4730,A3PJULJUIY8GQL,https://vignette.wikia.nocookie.net/marveldatabase/images/7/76/War_of_Kings_Warriors_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20161212211452,False,crapula,crapula,controlled,ready,objective,moral,serious,compassionate,powerful,good,helpful
3BKZLF9901GEL3V7OOJWWO9F82RQYN,A1YPOIURXB6ESR,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e9/Megan_Gwynn_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/304?cb=20140812010823,False,shrouds,shrouds,sorrowful,sad,remorseful,withdrawn,intense,introspective,mutant,elfish,feminine
3BKZLF9901GEL3V7OOJWWO9F82RQYN,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e9/Megan_Gwynn_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/304?cb=20140812010823,True,shrouds,shrouds,shaky,heroic,loving,diplomatic,gregarious,giving,skinny,large,shapely
3BPP3MA3TE15O1Y3WIZ68ZI5GKZEL7,A25Y87MCSZFA2V,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Legion_of_Monsters_Werewolf_by_Night_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20131223232443,False,orantes,orantes,,,,evil,angry,determined,hairy,strong,humanoid
3BPP3MA3TE15O1Y3WIZ68ZI5GKZEL7,A2I988BSR2YYU3,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Legion_of_Monsters_Werewolf_by_Night_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20131223232443,False,orantes,orantes,angry,excited,aggravated,mean,threatening,obnoxious,ugly,fabulous,scary
3BS6ERDL95OIDAHWDJIKDYINQD96DY,A2NGVPAXDPI41B,https://vignette.wikia.nocookie.net/marveldatabase/images/2/29/Eternals_Vol_3_2_Romita_Jr._Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170721015952,False,serioso,serioso,quick,determined,urgent,virtuous,sarcastic,true,strong,electric,male
3BS6ERDL95OIDAHWDJIKDYINQD96DY,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/2/29/Eternals_Vol_3_2_Romita_Jr._Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170721015952,False,serioso,serioso,,,,intentional,focused,determined,fast,strong,
3BS6ERDL95OIDAHWDJIKDYINQD96DY,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/29/Eternals_Vol_3_2_Romita_Jr._Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170721015952,False,serioso,serioso,liberal,languid,loyal,diplomatic,sympathetic,impartial,thin,tall,ordinary
3BVS8WK9Q2C5RXED1O03FBKSWJSBIQ,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Typhoid_Fever_Iron_Fist_Vol_1_1_Chan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180918190421,False,fumaryl,fumaryl,angry,psychotic,ruthless,skilled,lethal,dangerous,revealing,girly,scary
3BVS8WK9Q2C5RXED1O03FBKSWJSBIQ,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/20/Typhoid_Fever_Iron_Fist_Vol_1_1_Chan_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180918190421,False,fumaryl,fumaryl,bold,brave,bothered,diplomatic,impartial,sincere,stocky,stout,
